CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Data_Nome_Empresarial;Nome_Empresarial_Anterior;Data_Constituicao;Codigo_CVM;Data_Registro_CVM;Categoria_Registro_CVM;Data_Categoria_Registro_CVM;Situacao_Registro_CVM;Data_Situacao_Registro_CVM;Pais_Origem;Pais_Custodia_Valores_Mobiliarios;Setor_Atividade;Descricao_Atividade;Situacao_Emissor;Data_Situacao_Emissor;Especie_Controle_Acionario;Data_Especie_Controle_Acionario;Dia_Encerramento_Exercicio_Social;Mes_Encerramento_Exercicio_Social;Data_Alteracao_Exercicio_Social;Pagina_Web
23.994.857/0001-70;2025-01-01;1;149128;Atom Educação e Editora S.A.;2024-07-26;Atom Traders Publicações S.A.;2016-01-18;027677;2024-10-18;Categoria A;2024-10-18;Ativo;2024-10-18;Brasil;Brasil;Educação;Edição e publicação de livros, revistas e conteúdo educacional do segmento financeiro, treinamentos em desenvolvimento profissional e gestão de capital próprio.;Fase Operacional;;Privado;2021-03-30;31;12;;ri.atomeducacional.com.br
24.230.275/0001-80;2025-01-01;1;146415;Plano & Plano Desenvolvimento Imobiliário S.A.;;Plano & Plano Desenvolvimento Imobiliário Ltda.;2016-01-13;025070;2020-09-04;Categoria A;2020-09-04;Ativo;2020-09-04;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;(i) incorporação, construção e comercialização de empreendimentos imobiliários (ii) locação de imóveis próprios (iii) administração de carteira de recebíveis de financiamentos, empréstimos imobiliár;Fase Operacional;2016-01-13;Privado;;31;12;;https://ri.planoeplano.com.br/
24.396.489/0001-20;2025-01-01;3;153946;BRK AMBIENTAL PARTICIPAÇÕES S.A.;2017-04-25;Odebrecht Ambiental - Participações em Saneamento S.A.;2016-01-28;024830;2019-10-22;Categoria A;2022-11-07;Ativo;2019-10-22;Brasil;Brasil;Emp. Adm. Part. - Saneamento, Serv. Água e Gás;Explorar e participar de sociedades que explorem serviços públicos de abastecimento de água potável e esgotamento sanitário.;Fase Operacional;2019-10-22;Privado;2017-04-25;31;12;;www.ri.brkambiental.com.br
24.624.490/0001-65;2025-01-01;2;153871;ARGO TRANSMISSÃO DE ENERGIA S/A;2016-07-21;CEPIMA Transmissora de Energia S.A.;2016-03-23;024210;2017-09-22;Categoria B;2017-09-22;Ativo;2017-09-22;Brasil;Brasil;Energia Elétrica;Exploração de concessões de serviços públicos de transmissão de energia, prestado mediante a implantação, operação e manutenção de linhas de transmissão e demais serviços complementares necessários;Fase Operacional;2019-09-07;Privado;2022-11-30;31;12;;www.argoenergia.com.br
24.624.551/0001-94;2025-01-01;2;153870;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;2016-07-21;N.C.G.S.P.E. Empreendimentos e Participações S.A.;2016-03-23;024120;2017-04-24;Categoria B;2017-04-24;Ativo;2017-04-24;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Holdings de instituições não-financeiras.;Fase Operacional;2017-04-24;Privado;2022-11-30;31;12;;https://ri.argoenergia.com.br/
24.921.465/0001-43;2025-01-01;2;148074;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;2016-11-17;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES LTDA;2016-04-05;026204;2021-09-23;Categoria A;2021-09-23;Ativo;2021-09-23;Brasil;Brasil;Brinquedos e Lazer;Atividades de condicionamento físico;Fase Operacional;2016-04-05;Privado;2017-12-26;31;12;;www.ri.bluefit.com.br
24.962.466/0001-36;2025-01-01;3;148860;RUMO MALHA NORTE S.A.;;ALL - AMÉRICA LATINA LOGÍSTICA MALHA NORTE S.A.;1988-09-22;015300;1995-12-27;Categoria A;2010-01-01;Ativo;1995-12-27;Brasil;Brasil;Serviços Transporte e Logística;(i) construção e exploração de sistemas de transporte ferroviário de carga, rodovias e hidrovias (ii) prestação de serviços de transporte de carga em ferrovias, rodovias e hidrovias etc.;Fase Operacional;2001-03-31;Privado;2023-06-19;31;12;;ri.rumolog.com
24.990.777/0001-09;2025-01-01;2;146534;GRUPO MATEUS S.A.;;Exitus Holding S.A.;2016-05-02;025186;2020-10-08;Categoria A;2020-10-08;Ativo;2020-10-08;Brasil;Brasil;Emp. Adm. Part. - Comércio (Atacado e Varejo);Holdings de instituições não financeiras, participação no capital de outras sociedades, na condição de acionista, sócia ou quotista, em caráter permanente ou temporário, como controladora ou coligada.;Fase Operacional;2016-05-02;Privado;;31;12;;https://ri.grupomateus.com.br/
25.249.439/0001-83;2025-01-01;2;152241;Hospital Care Caledonia S.A.;2021-02-16;Caledonia Saúde S.A.;2016-06-20;025771;2021-04-28;Categoria A;2021-04-28;Ativo;2021-04-28;Brasil;Brasil;Serviços médicos;Atividades de consultoria em gestão empresarial e serviços combinados de escritório e apoio administrativo.;Fase Operacional;2016-06-20;Privado;2016-06-20;31;12;;http://ri.hospitalcare.com.br
25.369.840/0001-57;2025-01-01;3;145470;COMERC ENERGIA S.A.;2024-04-16;COMERC PARTICIPAÇÕES S.A.;2016-07-15;026280;2021-10-08;Categoria A;2021-10-08;Ativo;2021-10-08;Brasil;Brasil;Energia Elétrica;Partic. em outras soc. no setor de energia, infraest. e afins prestação de serviços de consult. e gerenciamento de energia elétrica de consumidores livres e compra, import.,export.,venda de energia;Fase Operacional;;Privado;2025-03-14;31;12;;ri.comerc.com.br
26.072.786/0001-46;2025-01-01;1;150047;Qestra Tecnologia Administração e Participações S.A.;2021-12-31;VMS SOFTWARE ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.;2016-07-07;026816;2022-05-30;Categoria A;2022-05-30;Ativo;2022-05-30;Brasil;Brasil;Emp. Adm. Part. - Comunicação e Informática;Participação em outras sociedades, nacionais ou estrangeiras, que atuem no setor de tecnologia ou que desenvolvam atividades afins, complementares ou de apoio às desenvolvidas pela Companhia.;Fase Pré-Operacional;2016-07-07;Privado;2021-12-31;31;12;;https://ri.qestra.com.br/
26.345.998/0001-50;2025-01-01;1;148896;TC S.A.;2022-12-23;TC TRADERS CLUB S.A.;2016-09-15;026077;2021-07-26;Categoria A;2021-07-26;Ativo;2021-07-26;Brasil;Brasil;Comunicação e Informática;Desenvolvimento e gestão de plataformas para oferecer produtos e serviços para o mercado financeiro.;Fase Operacional;2021-07-26;Privado;;31;12;;www.tc.com.br/ri
26.462.693/0001-28;2025-01-01;2;146488;Lavvi Empreendimentos Imobiliários S.A.;;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;2016-09-28;025062;2020-08-31;Categoria A;2020-08-31;Ativo;2020-08-31;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporadora Imobiliária;Fase Operacional;2020-08-31;Privado;2016-11-01;31;12;;www.lavvi.com.br
26.609.050/0001-64;2025-01-01;1;148435;Travessia Securitizadora S.A.;;;2016-10-27;024082;2017-02-09;Categoria B;2017-02-09;Ativo;2017-02-09;Brasil;Brasil;Securitização de Recebíveis;Securitização e distribuição de créditos, recebíveis imobiliários e recebíveis do setor de agronegócio;Fase Operacional;2017-02-09;Privado;2017-02-09;31;12;;www.grupotravessia.com
26.659.061/0001-59;2025-01-01;1;148768;MPM Corpóreos S.A.;;Não aplicável;2016-12-05;025445;2021-01-28;Categoria A;2021-01-28;Ativo;2021-01-28;Brasil;Brasil;Serviços médicos;Participação como sócia de sociedades empresárias que desenvolvam atividades de depilação, estética facial, capilar e corporal e a comercialização de produtos cosméticos e de cuidados corporais.;Fase Operacional;2021-01-28;Privado;2021-01-28;31;12;2021-12-31;https://ri.espacolaser.com.br/
26.664.057/0001-89;2025-01-01;2;153311;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;2017-05-15;Infraestrutura Investimentos e Participações S.A;2016-10-04;024341;2018-03-01;Categoria B;2018-03-01;Ativo;2018-03-01;Brasil;Brasil;Serviços Transporte e Logística;Concessão Rodoviária;Fase Operacional;2017-07-06;Privado;2017-01-05;31;12;;www.entrevias.com.br
26.845.702/0001-60;2025-01-01;2;149204;Belém Transmissora de Energia S.A;2024-12-05;Equatorial Transmissora 7 SPE S.A.;2016-11-17;024457;2018-06-14;Categoria B;2018-06-14;Ativo;2018-06-14;Brasil;Brasil;Energia Elétrica;Explorar e operar a concessão de serviço público de transmissão de energia elétrica para construção, montagem e manutenção de instalações de transmissão.;Fase Operacional;2020-09-22;Privado;2024-12-05;31;12;;https://verenenergia.com/sobre-nos/
26.982.634/0001-80;2025-01-01;1;149180;Turbi Compartilhamento de Veículos S.A.;;;2016-12-26;027197;2023-05-11;Categoria B;2023-05-11;Ativo;2023-05-11;Brasil;Brasil;Serviços Transporte e Logística;Compartilhamento e aluguel de automóveis sem condutor Intermediação na venda de veículos automotores Comércio a varejo de peças e acessórios usados para veículos automotores;Fase Operacional;2023-05-11;Privado;2024-12-20;31;12;;https://turbi.com.br/
27.093.558/0001-15;2025-01-01;2;153901;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;2022-07-26;MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S.A.;1980-12-01;022012;2010-04-14;Categoria A;2010-04-14;Ativo;2010-04-14;Brasil;Brasil;Serviços Transporte e Logística;Locação e venda de peças, máquinas e equipamentos pesados;Fase Operacional;2010-04-14;Privado Holding;2010-02-09;31;12;;www.mills.com.br
27.137.879/0001-74;2025-01-01;1;144581;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;;;2017-02-03;024147;2017-06-14;Categoria B;2017-06-14;Ativo;2017-06-14;Brasil;Brasil;Securitização de Recebíveis;;Fase Operacional;2017-06-14;Privado;;31;12;;https://www.vert-capital.com/
27.157.474/0001-06;2025-01-01;1;144607;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;;;2017-02-21;025615;2021-02-25;Categoria B;2021-02-25;Ativo;2021-02-25;Brasil;Brasil;Saneamento, Serv. Água e Gás;Serviços públicos de abastecimento de água potável e esgotamento sanitário no Município de Teresina/PI.;Fase Operacional;;Privado;2017-02-21;31;12;;https://ri.aegea.com.br/debentures-companhias-abertas/aguas-de-teresina/
27.743.642/0001-37;2025-01-01;2;154091;Construtora Metrocasa S.A.;;;2018-06-12;027340;2023-11-01;Categoria A;2023-11-01;Ativo;2023-11-01;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Construção civil.;Fase Operacional;;Privado;;31;12;2018-06-12;
27.902.165/0002-96;2025-01-01;2;150637;Highline Brasil II Infraestrutura de Telecomunicações S.A.;;;2017-12-07;027880;2025-08-04;Categoria B;2025-08-04;Ativo;2025-08-04;Brasil;Brasil;Telecomunicações;A Companhia é uma provedora de infraestrutura para a indústria de telecomunicações.;Fase Operacional;2017-11-21;Privado;2019-12-09;31;12;;https://highline.com.br/investidores/
27.956.690/0001-03;2025-01-01;4;149827;AUZZA SECURITIZADORA S. A.;2023-01-18;TOKE INVEST SECURITIZADORA S.A;2017-04-07;024333;2018-01-19;Categoria B;2018-01-19;Suspenso;2024-08-16;Brasil;Brasil;Securitização de Recebíveis;Aquisição e securitização de recebíveis imobiliários, do agronegócio e financeiros.;Fase Operacional;2018-01-19;Privado Holding;2017-06-15;31;12;;www.auzzacapital.com
27.967.244/0001-02;2025-01-01;4;152916;Equatorial Transmissora 8 SPE S.A.;;;2017-06-02;024481;2018-06-28;Categoria B;2018-06-28;Ativo;2018-06-28;Brasil;Brasil;Energia Elétrica;Explorar e operar a concessão de serviço público de transmissão de energia elétrica para a construção, montagem, operação e manutenção de instalações de transmissão;Fase Operacional;;Privado;2017-06-02;31;12;2021-12-31;https://ri.equatorialenergia.com.br/
28.019.100/0001-89;2025-01-01;1;146361;VIAPAULISTA S.A.;;;2017-06-22;025607;2021-02-19;Categoria B;2021-02-19;Ativo;2021-02-19;Brasil;Brasil;Serviços Transporte e Logística;Concessionária de Rodovias Públicas;Fase Operacional;2021-02-19;Privado;2021-02-19;31;12;;www.arteris.com.br
28.127.603/0001-78;2025-01-01;3;153763;BANESTES S.A. - BCO EST ESPIRITO SANTO;;BANCO DO ESTADO DO ESPIRITO SANTO S.A.;1937-10-15;001155;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;Intermediação Financeira inerente aos Bancos Múltiplos por meio das carteiras autorizadas, inclusive Operações de Câmbio.;Fase Operacional;1977-07-20;Estatal;1998-04-07;31;12;;www.banestes.com.br
28.152.650/0001-71;2025-01-01;2;149433;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;;ESPÍRITO SANTO CENTRAIS ELÉTRICAS S.A. - ESCELSA;1968-07-01;015342;1996-01-19;Categoria B;2010-01-01;Ativo;1996-01-19;Brasil;Brasil;Energia Elétrica;Distribuição de energia elétrica;Fase Operacional;1996-01-19;Privado;1998-04-07;31;12;1996-01-19;www.edpbr.com.br
28.195.667/0001-06;2025-01-01;2;145219;BCO ABC BRASIL S.A.;;Banco ABC Roma S.A.;1983-12-27;020958;2007-07-23;Categoria A;2010-01-01;Ativo;2007-07-23;Brasil;Brasil;Bancos;O Banco tem por objeto a prática de operações ativas, passivas e acessórias inerentes às respectivas carteiras autorizadas pelo Banco Central do Brasil.;Fase Operacional;2007-07-23;Estrangeiro Holding;2007-05-21;31;12;2024-12-31;www.abcbrasil.com.br
28.201.130/0001-01;2025-01-01;1;148562;Energisa Transmissão de Energia S/A;;Energisa Empreendimentos de Energia II S/A;2017-05-09;024589;2018-10-29;Categoria B;2018-10-29;Ativo;2018-10-29;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Participação no capital de sociedades, na qualidade de sócia, quotista ou acionista, em especial naquelas que tenham como objetivo principal a exploração de serviço de transmissão de energia elétrica.;Fase Operacional;2018-10-29;Privado;2017-05-09;31;12;2017-12-31;https://ri.energisa.com.br
28.367.479/0001-18;2025-01-01;2;149980;Quantum Participações S.A;;Não se aplica;2017-08-08;027855;2025-07-15;Categoria B;2025-07-15;Ativo;2025-07-15;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Holding de companhias de  transmissão de energia elétrica.;Fase Operacional;;Privado;;31;12;;https://quantumbrt.com/
28.594.234/0001-23;2025-01-01;2;151504;Auren Energia S.A.;2022-03-23;VTRM Energia Participações S.A.;2017-08-01;026620;2022-02-25;Categoria A;2022-02-25;Ativo;2022-02-25;Brasil;Brasil;Energia Elétrica;Participação em empresas de geração, transmissão e comercialização de energia elétrica e a prestação de serviços correlatos.;Fase Operacional;2018-01-01;Privado;2018-01-01;31;12;;ri.aurenenergia.com.br
28.925.264/0001-75;2025-01-01;1;144499;COMPANHIA ENERGÉTICA JAGUARA;;Não aplicável;2017-10-09;024422;2018-04-27;Categoria B;2018-04-27;Ativo;2018-04-27;Brasil;Brasil;Energia Elétrica;A principal atividade da Companhia é a geração de energia elétrica mediante a operação da Usina Hidrelétrica Jaguara.;Fase Operacional;2018-04-27;Privado;2017-10-09;31;12;;www.engie.com.br/investidores/companhia-energetica-jaguara
28.942.127/0001-49;2025-01-01;1;144500;COMPANHIA ENERGÉTICA MIRANDA;;Não aplicável;2017-10-09;024430;2018-04-27;Categoria B;2018-04-27;Ativo;2018-04-27;Brasil;Brasil;Energia Elétrica;A principal atividade da Companhia é a geração de energia elétrica mediante a operação da Usina Hidrelétrica Miranda.;Fase Operacional;2018-04-27;Privado;2017-12-09;31;12;;www.engie.com.br/investidores/companhia-energetica-miranda
29.780.061/0001-09;2025-01-01;1;147470;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;1999-06-15;EMPREENDIMENTOS IMOBILIÁRIOS SÃO CARLOS S.A.;1985-01-22;013781;1991-03-25;Categoria A;2010-01-01;Ativo;1991-03-25;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Compra e venda de imóveis prontos ou a construir locação de bens imóveis administração de empreendimentos imobiliários próprios ou de terceiros exercício de outras atividades correlatas e outros;Fase Operacional;1991-03-25;Privado;2012-06-05;31;12;2012-12-31;http://www.scsa.com.br
29.884.545/0001-90;2025-01-01;3;154021;EcoRioMinas Concessionária de Rodovias S.A.;2022-07-14;Concessionária do Rodoanel Norte S.A. - Ecorodoanel;2018-02-20;027456;2024-03-01;Categoria B;2024-03-01;Ativo;2024-03-01;Brasil;Brasil;Serviços Transporte e Logística;A realização, sob regime de concessão, da exploração da infraestrutura e da prestação de serviços públicos, conforme Edital de Concessão nº 01/2022 da Agência Nacional de Transportes Terrestres (ANTT);Fase Operacional;2022-09-22;Privado;;31;12;;www.ecoviasriominas.com.br
29.950.060/0001-57;2025-01-01;1;146338;NORTEC QUÍMICA S.A.;2002-07-25;Nortec Química - Desenvolvimentos Tecnológicos LTDA;1985-12-20;022985;2012-11-23;Categoria A;2012-11-23;Ativo;2012-11-23;Brasil;Brasil;Farmacêutico e Higiene;Química Fina, Ciências da Vida, fabricantes de Insumos Farmacêuticos Ativos - matéria-prima para a Indústria Farmacêutica;Fase Operacional;2012-11-23;Privado;1997-10-23;31;12;;www.nortecquimica.com.br
29.980.141/0001-08;2025-01-01;1;148951;Oceânica Engenharia e Consultoria S.A.;2019-07-17;Oceânica Engenharia e Consultoria EIRELI;1978-05-02;026956;2022-09-21;Categoria A;2022-09-21;Ativo;2022-09-21;Brasil;Brasil;Emp. Adm. Part. - Petróleo e Gás;Prestação de serviços de engenharia submarina, inspeção, intervenção e monitoramento de estruturas submarinas e subaquáticas para a indústria de óleo e gás e energia renovável.;Fase Operacional;;Privado;;31;12;;www.oceanica.com.br
30.213.493/0001-09;2025-01-01;2;153922;TEGRA INCORPORADORA S.A.;2020-09-30;TGSP-53 Empreendimentos Imobiliários Ltda.;2018-02-15;025844;2021-05-12;Categoria A;2021-05-12;Ativo;2021-05-12;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;A Companhia tem como foco de suas atividades a incorporação e construção de empreendimentos residenciais de médio e alto padrão.;Fase Operacional;2020-09-30;Privado;2020-09-30;31;12;;www.tegraincorporadora.com.br
30.306.294/0001-45;2025-01-01;1;148494;BCO BTG PACTUAL S.A.;;Banco UBS Pactual S.A.;1979-01-18;022616;2011-11-10;Categoria A;2011-11-10;Ativo;2011-11-10;Brasil;Brasil;Bancos;A Companhia e suas controladas formam um grupo de prestação de serviços financeiros sediado no Brasil, atuando como banco múltiplo, com carteira de investimento, nos termos dalegislação aplicável.;Fase Operacional;2011-11-10;Privado;2010-03-26;31;12;;https://www.btgpactual.com
30.540.991/0001-66;2025-01-01;1;145284;HAGA S.A. INDUSTRIA E COMERCIO;2005-04-29;FERRAGENS HAGA S.A.;1937-04-01;013366;1988-09-01;Categoria A;2010-01-01;Ativo;1988-09-01;Brasil;Brasil;Metalurgia e Siderurgia;INDUSTRIA METALÚRGICA - FAB. DE FECHADURAS P/CONSTRUÇÃO CIVIL;Fase Operacional;2012-05-30;Privado;1998-04-07;31;12;;www.haga.com.br
31.001.230/0001-07;2025-01-01;1;148746;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;;;2018-06-26;024597;2018-12-12;Categoria B;2018-12-12;Ativo;2018-12-12;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Holding;Fase Operacional;2018-06-26;Privado Holding;2018-06-26;31;12;;www.celeogroup.com
31.553.627/0001-01;2025-01-01;2;149633;GRUPO TOKY S.A.;2025-04-30;MOBLY S.A.;2018-08-22;025461;2021-02-03;Categoria A;2021-02-03;Ativo;2021-02-03;Brasil;Brasil;Comércio (Atacado e Varejo);Intermediação, importação, exportação e comércio varejista de móveis e artigos domésticos em geral serviços de montagem comércio varejista de materiais de construção em geral e outros.;Fase Operacional;2018-08-22;Privado;2024-12-10;31;12;;https://investors.grupotoky.com.br/
31.748.174/0001-60;2025-01-01;3;153592;Vero S.A.;2019-11-01;Cagliari Participações S.A.;2018-10-11;026409;2021-11-26;Categoria A;2021-11-26;Ativo;2021-11-26;Brasil;Brasil;Telecomunicações;A Companhia tem por objeto a prestação de serviços de telecomunicações e internet em geral, entre outras atividades correlatas.;Fase Operacional;2018-10-11;Privado;;31;12;2018-10-11;ri.verointernet.com.br
32.021.201/0001-61;2025-01-01;2;148770;ORIGEM ENERGIA S.A.;2021-07-01;Eagle Exploração e Produção de Óleo e Gás S.A.;2018-11-14;027227;2023-06-30;Categoria A;2023-06-30;Ativo;2023-06-30;Brasil;Brasil;Petróleo e Gás;Extração, exploração, produção, processamento e comercialização de petróleo e gás natural prestação de serv. apoio à extração de petróleo e gás natural geração e comercialização de energia elétrica.;Fase Operacional;;Privado;2021-01-18;31;12;;ri.origemenergia.com
32.161.500/0001-00;2025-01-01;1;145436;Concessionária das Rodovias Integradas do Sul S.A.;;;2018-11-21;025356;2020-12-04;Categoria B;2020-12-04;Ativo;2020-12-04;Brasil;Brasil;Emp. Adm. Part. - Serviços Transporte e Logística;;Fase Operacional;2020-12-04;Privado;;31;12;;www.ccrviasul.com.br
32.431.519/0001-10;2025-01-01;2;145706;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;2021-05-31;Usina de Energia Fotovoltaica Hélio Valgas I Ltda.;2019-01-09;027332;2023-10-30;Categoria B;2023-10-30;Ativo;2023-10-30;Brasil;Brasil;Energia Elétrica;Geração de energia por fonte solar fotovoltaica e participação em determinadas sociedades também geradoras de energia fotovoltaica por fonte solar.;Fase Operacional;;;2021-05-31;31;12;;ri.comerc.com.br
32.681.371/0001-72;2025-01-01;1;149123;VIX LOGÍSTICA S.A.;2007-07-31;VIX TRANSPORTES E LOGÍSTICA LTDA;1989-07-03;021202;2007-11-27;Categoria A;2012-05-04;Ativo;2007-11-27;Brasil;Brasil;Serviços Transporte e Logística;Transporte Rodoviário de cargas em geral, intermunicipal, interestadual e internacional transporte coletivo rodoviário, intermunicipal, interestadual e internacional de passageiros.;Fase Operacional;2007-11-27;Privado;2007-08-29;31;12;;www.vix.com.br
32.785.497/0001-97;2025-01-01;2;148032;Natura &Co Holding S.A.;;Natura Holding S.A.;2019-01-21;024783;2019-09-25;Categoria A;2019-09-25;Ativo;2019-09-25;Brasil;Brasil;Farmacêutico e Higiene;Gestão de participações societárias em sociedades que desenvolvam suas atividades principais no ramo de beleza.;Fase Operacional;2019-09-25;Privado;2019-05-14;31;12;;https://ri.naturaeco.com/
33.000.167/0001-01;2025-01-01;1;147760;PETROLEO BRASILEIRO S.A. PETROBRAS;;;1953-10-03;009512;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Petróleo e Gás;Pesquisa, lavra, refinação, processamento, comércio e transporte de petróleo, de seus derivados, de gás natural e de outros hidrocarbonetos fluidos, além das atividades vinculadas à energia.;Fase Operacional;1977-07-20;Estatal Holding;;31;12;;http://www.petrobras.com.br
33.035.536/0001-00;2025-01-01;1;145428;JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial;1973-09-17;João Fortes & Cia Ltda.;1950-10-10;007811;1977-07-20;Categoria A;2010-01-01;Ativo;2021-05-19;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporação e construção de imóveis execução por administração de obras de construção civil.;Em Recuperação Judicial ou Equivalente;2020-05-11;Privado;2007-07-31;31;12;2013-12-31;www.joaofortes.com.br/ri
33.040.601/0001-87;2025-01-01;2;152243;Mercantil Financeira S.A. - Soc. Crédito, Financ e Investime;2025-10-02;Mercantil Financeira S.A. - Crédito, Financ e Investimento;1972-12-12;008540;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Bancos;Crédito, Financiamento e Investimento;Fase Operacional;1977-07-20;Privado;1998-04-07;31;12;;https://ri.bancomercantil.com.br/
33.041.260/0652-90;2025-01-01;3;145403;Grupo Casas Bahia S.A.;2023-09-12;Via S.A.;1946-07-12;006505;1981-11-24;Categoria A;2010-01-01;Ativo;1981-11-24;Brasil;Brasil;Comércio (Atacado e Varejo);;Fase Operacional;1981-11-24;Privado;1998-04-07;31;12;;https://ri.grupocasasbahia.com.br
33.042.730/0001-04;2025-01-01;1;149040;CIA SIDERURGICA NACIONAL;1941-04-09;;1941-04-09;004030;1943-02-26;Categoria A;2010-01-01;Ativo;1943-02-26;Brasil;Brasil;Metalurgia e Siderurgia;A Companhia Siderúrgica Nacional atua nos setores de mineração, siderurgia, logística, cimento e energia.;Fase Operacional;1943-02-26;Privado;1998-04-07;31;12;;www.csn.com.br
33.050.071/0001-58;2025-01-01;4;152331;AMPLA ENERGIA E SERVICOS S.A.;2005-04-27;CERJ - Companhia de Eletricidade do Rio de Janeiro;1909-06-03;003050;1969-08-15;Categoria A;2010-01-01;Ativo;1969-08-15;Brasil;Brasil;Energia Elétrica;Distribuição de energia elétrica;Fase Operacional;1969-08-15;Estrangeiro;1996-11-21;31;12;;https://ri.enel.com/
33.050.196/0001-88;2025-01-01;2;150845;CIA PAULISTA DE FORCA E LUZ;;;1912-11-16;003824;1969-08-19;Categoria B;2010-01-01;Ativo;1969-08-19;Brasil;Brasil;Energia Elétrica;Prestação de Serviço Público de Distribuição de Energia Elétrica;Fase Operacional;1969-08-19;Privado;2000-07-21;31;12;;www.cpfl.com.br
33.102.476/0001-92;2025-01-01;1;148269;MONTEIRO ARANHA S.A.;;;1947-12-22;008893;1980-05-07;Categoria A;2010-01-01;Ativo;1980-05-07;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Holding - Participação Societária;Fase Operacional;1980-05-07;Privado Holding;;31;12;;www.monteiroaranha.com.br
33.113.309/0001-47;2025-01-01;2;150670;VALID SOLUÇÕES S.A.;2018-06-08;VALID SOLUÇÕES E SERV. SEG. MEIOS PAG. IDENT. S.A.;1957-05-13;020028;2006-04-12;Categoria A;2010-01-01;Ativo;2006-04-12;Brasil;Brasil;Comunicação e Informática;Integração de Soluções de Identificação Segura, físicas e digitais, para os ecossistemas de ID & Governo Digital, Banking & Meios de Pagamento e Conectividade Segura.;Fase Operacional;2006-04-12;Privado;2006-02-15;31;12;;www.valid.com
33.130.691/0001-05;2025-01-01;1;146422;Wilson Sons S.A.;2023-04-24;Wilson Sons Holdings Brasil S.A.;1971-01-29;026247;2021-09-29;Categoria A;2021-09-29;Ativo;2021-09-29;Brasil;Brasil;Emp. Adm. Part. - Serviços Transporte e Logística;Administração dos bens da Companhia e participação no capital de outras sociedades.;Fase Operacional;1971-01-29;Estrangeiro Holding;1971-01-29;31;12;;wilsonsons.com.br
33.200.049/0001-47;2025-01-01;1;148112;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;;;1943-04-28;006700;1980-08-08;Categoria A;2010-01-01;Ativo;1980-08-08;Brasil;Brasil;Hospedagem e Turismo;Prestação de Serviços na Indústria Hoteleira;Em Recuperação Judicial ou Equivalente;1980-08-08;Privado;1998-04-07;31;12;;www.ciahoteisothon.com.br
33.228.024/0001-51;2025-01-01;1;148173;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;2017-12-21;WLM Indústria e Comércio S.A.;1946-10-25;011070;1971-01-07;Categoria A;2010-01-01;Ativo;1971-01-07;Brasil;Brasil;Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças;Comércio a varejo e por atacado de caminhões, automóveis, camionetas, utilitários novos e usados, máquinas, equipamentos, instalação e manutenção. Holding de instituições não-financeira.;Fase Operacional;1971-01-07;Privado;1998-04-07;31;12;;www.wlm.com.br
33.256.439/0001-39;2025-01-01;2;151484;ULTRAPAR PARTICIPACOES S.A.;;Companhia Brasileira de Participações S.A.;1953-12-20;018465;1999-09-27;Categoria A;2010-01-01;Ativo;1999-09-27;Brasil;Brasil;Emp. Adm. Part. - Petróleo e Gás;Atuação em energia, mobilidade e infraestrutura logística por meio da Ultragaz, Ipiranga e Ultracargo.;Fase Operacional;1999-09-27;Privado;1999-09-27;31;12;;www.ultra.com.br
