CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Valor_Mobiliario;Sigla_Classe_Acao_Preferencial;Classe_Acao_Preferencial;Codigo_Negociacao;Composicao_BDR_Unit;Mercado;Sigla_Entidade_Administradora;Entidade_Administradora;Data_Inicio_Negociacao;Data_Fim_Negociacao;Segmento;Data_Inicio_Listagem;Data_Fim_Listagem
02.860.694/0001-62;2015-01-01;2;49531;T4F ENTRETENIMENTO SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-04-11;;Nível 1 de Governança Corporativa;2011-04-11;
02.916.265/0001-60;2015-01-01;2;47701;JBS SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-03-29;;Nível 1 de Governança Corporativa;2007-03-29;
02.919.555/0001-67;2015-01-01;4;51183;Arteris;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2013-10-07;;;2013-10-04;
02.932.074/0001-91;2015-01-01;1;43370;HYPERMARCAS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-04-17;;Nível 1 de Governança Corporativa;2008-04-17;
02.950.811/0001-89;2015-01-01;5;49304;PDG REALTY SA EMPREENDIMENTOS E PARTS;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-01-26;;Nível 1 de Governança Corporativa;2007-01-26;
02.950.811/0001-89;2015-01-01;5;49304;PDG REALTY SA EMPREENDIMENTOS E PARTS;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-01;;;2007-07-01;
02.992.449/0001-09;2015-01-01;2;45321;PROMPT PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1999-06-22;
02.998.301/0001-81;2015-01-01;2;46408;DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-07-26;;Nível 2 de Governança Corporativa;1999-07-26;
02.998.301/0001-81;2015-01-01;2;46408;DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2008-09-15;;;2008-09-15;
02.998.609/0001-27;2015-01-01;8;51485;AES TIETE SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-07-26;;Nível 2 de Governança Corporativa;1999-07-26;
02.998.609/0001-27;2015-01-01;8;51485;AES TIETE SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-04-01;;;2010-04-01;
02.998.609/0001-27;2015-01-01;8;51485;AES TIETE SA;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2013-03-26;;;2013-03-26;
02.998.611/0001-04;2015-01-01;1;44326;CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2002-09-18;;Bovespa Mais;1999-07-14;
03.014.553/0001-91;2015-01-01;3;52094;TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-23;;Nível 1 de Governança Corporativa;2007-07-23;
03.025.305/0001-46;2015-01-01;5;48270;Rodovias das Colinas S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2013-04-25;;;2013-04-25;
03.052.673/0001-83;2015-01-01;1;47350;MASSA FALIDA DA ELETRONET S/A;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;2000-08-31;2003-05-16
03.220.438/0001-73;2015-01-01;2;48231;EQUATORIAL ENERGIA S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-04-23;;Nível 1 de Governança Corporativa;2006-03-30;
03.303.999/0001-36;2015-01-01;2;47781;DTCOM - DIRECT TO COMPANY S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2000-12-31;;Nível 2 de Governança Corporativa;2000-12-31;
03.378.521/0001-75;2015-01-01;1;43458;LIGHT SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-02-22;;Nível 1 de Governança Corporativa;2006-02-22;
03.467.321/0001-99;2015-01-01;4;49148;Energisa Mato Grosso - Distribuidora de Energia S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1994-10-25;;Nível 2 de Governança Corporativa;1994-10-25;
03.559.006/0001-91;2015-01-01;3;47875;RB CAPITAL SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2007-03-17;;;2007-03-17;
03.559.006/0001-91;2015-01-01;3;47875;RB CAPITAL SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-03-17;;;2007-03-17;
03.601.314/0001-38;2015-01-01;2;48264;ANDRADE GUTIERREZ CONCESSOES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2013-05-02;;;2013-05-02;
03.758.318/0001-24;2015-01-01;3;51620;INVEST.E PART.EM INFRA-ESTR.S/A-INVEPAR;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2015-10-15;2015-11-11;;2015-10-15;2015-11-11
03.767.538/0001-14;2015-01-01;4;50382;BRAZILIAN SECURITIES CIA SECURITIZAÇÃO;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2001-03-13;;;2001-03-13;
03.847.461/0001-92;2015-01-01;4;51214;BRADESPAR S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2001-06-26;;Bovespa Mais;2000-08-10;
03.847.461/0001-92;2015-01-01;4;51214;BRADESPAR S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2009-07-13;;;2009-07-13;
03.853.896/0001-40;2015-01-01;3;48214;MARFRIG GLOBAL FOODS SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-06-29;;Nível 1 de Governança Corporativa;2007-06-29;
03.853.896/0001-40;2015-01-01;3;48214;MARFRIG GLOBAL FOODS SA;Debêntures;;;;;Balcão Não-Organizado;;;;;;2010-07-15;
03.870.455/0005-80;2015-01-01;1;50979;Forno de Minas Alimentos S.A.;Valor Mobiliário Não Registrado;;;;;Bolsa;;;;;;;
03.953.509/0001-47;2015-01-01;4;52274;CPFL GERAÇÃO DE ENERGIA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2009-04-14;;;2009-04-14;
03.983.431/0001-03;2015-01-01;4;49455;EDP ENERGIAS DO BRASIL S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2005-07-05;;Nível 1 de Governança Corporativa;2005-07-05;
03.983.431/0001-03;2015-01-01;4;49455;EDP ENERGIAS DO BRASIL S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2013-04-11;;;2013-04-11;
03.983.431/0001-03;2015-01-01;4;49455;EDP ENERGIAS DO BRASIL S/A;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2015-03-30;;;2015-03-30;
04.030.182/0001-02;2015-01-01;2;46983;CABINDA PARTICIPAÇÕES SA;Ações Ordinárias;;;;;;;;;;;;
04.031.213/0001-31;2015-01-01;2;46998;CACONDE PARTICIPAÇÕES SA;Ações Ordinárias;;;;;;;;;;;;
04.031.960/0001-70;2015-01-01;2;48377;ANDRADE GUTIERREZ PARTICIPAÇÕES SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2012-06-15;;;2012-06-15;
04.032.433/0001-80;2015-01-01;4;52226;CONTAX PARTICIPAÇÕES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2013-04-30;;Bovespa Mais N2;2005-08-29;
04.032.433/0001-80;2015-01-01;4;52226;CONTAX PARTICIPAÇÕES S.A.;Certificados de Depósito de Valores Mobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2013-05-13;;;2013-05-13;
04.034.792/0001-76;2015-01-01;5;52223;DOMMO EMPREENDIMENTOS IMOBILIÁRIOS S.A;Ações Ordinárias;;;;;;;;;;;;
04.038.763/0001-82;2015-01-01;2;46939;CAIANDA PARTICIPAÇÕES SA;Ações Ordinárias;;;;;;;;;;;;
04.065.791/0001-99;2015-01-01;4;50228;Senior Solution S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2012-05-10;;;2012-04-26;
04.089.570/0001-50;2015-01-01;1;43590;Águas Guariroba S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2012-12-17;;;2012-12-17;
04.128.563/0001-10;2015-01-01;3;52571;CIA BRASILIANA DE ENERGIA;Debêntures;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2001-10-05;2011-12-29;;2001-10-05;2011-12-29
04.149.454/0001-80;2015-01-01;3;52585;ECORODOVIAS INFRAESTRUTURA E LOGISTICA SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-04-01;;Nível 1 de Governança Corporativa;2010-04-01;
04.149.454/0001-80;2015-01-01;3;52585;ECORODOVIAS INFRAESTRUTURA E LOGISTICA SA;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2014-05-02;;;2014-05-02;
04.149.454/0001-80;2015-01-01;3;52585;ECORODOVIAS INFRAESTRUTURA E LOGISTICA SA;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2015-04-15;;;2015-04-15;
04.423.567/0001-21;2015-01-01;5;52501;ENEVA S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-12-13;;Nível 1 de Governança Corporativa;2007-12-13;
04.437.534/0001-30;2015-01-01;6;52613;UNIDAS S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2013-11-14;2013-11-14;;2013-11-14;2013-11-14
04.437.534/0001-30;2015-01-01;6;52613;UNIDAS S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2011-10-15;2011-10-15;;2011-10-15;2011-10-15
04.437.534/0001-30;2015-01-01;6;52613;UNIDAS S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2013-03-26;2013-03-26;;2013-03-26;2013-03-26
04.437.534/0001-30;2015-01-01;6;52613;UNIDAS S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2014-09-13;2014-09-13;;2014-09-13;2014-09-13
04.437.534/0001-30;2015-01-01;6;52613;UNIDAS S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2008-08-04;2008-08-04;;2008-08-04;2008-08-04
04.437.534/0001-30;2015-01-01;6;52613;UNIDAS S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2015-07-27;2015-07-27;;2015-07-27;2015-07-27
04.437.534/0001-30;2015-01-01;6;52613;UNIDAS S/A;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2009-10-05;2009-10-05;;2009-10-05;2009-10-05
04.437.534/0001-30;2015-01-01;6;52613;UNIDAS S/A;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2015-12-15;2015-12-15;;2015-12-15;2015-12-15
04.437.534/0001-30;2015-01-01;6;52613;UNIDAS S/A;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2013-09-19;2013-09-19;;2013-09-19;2013-09-19
04.437.534/0001-30;2015-01-01;6;52613;UNIDAS S/A;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2011-08-05;2011-08-05;;2011-08-05;2011-08-05
04.437.534/0001-30;2015-01-01;6;52613;UNIDAS S/A;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2010-09-30;2010-09-30;;2010-09-30;2010-09-30
04.752.991/0001-10;2015-01-01;2;50436;BIOMM SA;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2014-01-02;;;2014-01-02;
04.821.041/0001-08;2015-01-01;2;49496;METALFRIO SOLUTIONS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-04-13;;Nível 1 de Governança Corporativa;2007-04-13;
04.895.728/0001-80;2015-01-01;3;48278;CENTRAIS ELÉTRICAS DO PARÁ S.A - CELPA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1999-06-14;;Nível 2 de Governança Corporativa;1999-06-14;
04.895.728/0001-80;2015-01-01;3;48278;CENTRAIS ELÉTRICAS DO PARÁ S.A - CELPA;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2014-06-24;;;2014-06-24;
04.902.979/0001-44;2015-01-01;6;52148;BANCO DA AMAZÔNIA S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
04.912.242/0001-02;2015-01-01;2;48078;PORTUENSE FERRAGENS S/A;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;1985-01-01;
04.913.711/0001-08;2015-01-01;4;52607;BANCO DO ESTADO DO PARÁ S/A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1977-07-20;;Nível 2 de Governança Corporativa;1977-07-20;
04.986.320/0001-13;2015-01-01;4;49296;SER EDUCACIONAL S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2013-10-29;;Nível 1 de Governança Corporativa;2013-10-29;
05.341.549/0001-63;2015-01-01;2;48340;TARPON INVESTIMENTOS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2009-05-21;;Nível 1 de Governança Corporativa;2009-05-21;
05.707.616/0001-10;2015-01-01;4;48415;Banco Santander, S.A.;Certificados de depósito de valores mobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2014-08-26;;;2014-08-26;
05.711.813/0001-03;2015-01-01;1;45983;SOLVAY INDUPA SAIC;Certificados de depósito de valores mobiliários;;;;;;;;;;;;
05.721.735/0001-28;2015-01-01;1;45183;WILSON SONS LIMITED;Certificados de depósito de valores mobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-04-25;;;2007-04-25;
05.799.312/0001-20;2015-01-01;5;51205;VANGUARDA AGRO S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-11-22;;Nível 1 de Governança Corporativa;2006-11-22;
05.878.397/0001-32;2015-01-01;2;46465;SONAE SIERRA BRASIL S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-02-02;;Nível 1 de Governança Corporativa;2011-02-02;
05.878.397/0001-32;2015-01-01;2;46465;SONAE SIERRA BRASIL S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2012-03-02;;;2012-03-02;
06.082.980/0001-03;2015-01-01;2;48287;ALIANSCE SHOPPING CENTERS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-01-29;;Nível 1 de Governança Corporativa;2010-01-29;
06.164.253/0001-87;2015-01-01;1;44077;GOL LINHAS AEREAS INTELIGENTES SA;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2004-06-24;;Bovespa Mais N2;2004-06-24;
06.272.793/0001-84;2015-01-01;2;48311;COMPANHIA ENERGÉTICA DO MARANHÃO CEMAR;Ações Ordinárias;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1997-11-13;;;1997-11-13;
06.272.793/0001-84;2015-01-01;2;48311;COMPANHIA ENERGÉTICA DO MARANHÃO CEMAR;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2012-06-21;;;2012-06-21;
06.626.253/0001-51;2015-01-01;2;48040;EMPREENDIMENTOS PAGUE MENOS S.A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2012-05-18;;;2012-05-18;
06.948.969/0001-75;2015-01-01;2;48039;LINX S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2013-02-08;;Nível 1 de Governança Corporativa;2013-02-08;
06.977.739/0001-34;2015-01-01;2;48935;TEMPO PARTICIPAÇOES S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-12-19;;Nível 1 de Governança Corporativa;2007-12-19;
06.977.745/0001-91;2015-01-01;1;43349;BR MALLS PARTICIPAÇOES S.A.;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2012-07-27;;;2012-07-27;
06.977.751/0001-49;2015-01-01;3;50038;BR PROPERTIES S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2010-03-08;;Nível 1 de Governança Corporativa;2010-03-08;
06.981.180/0001-16;2015-01-01;2;46672;CEMIG DISTRIBUIÇÃO S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2007-12-19;;;2007-12-19;
06.981.180/0001-16;2015-01-01;2;46672;CEMIG DISTRIBUIÇÃO S/A;Debêntures;;;;;Balcão Organizado;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-12-27;;;2007-12-27;
06.981.180/0001-16;2015-01-01;2;46672;CEMIG DISTRIBUIÇÃO S/A;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2012-07-02;;;2012-07-02;
07.040.108/0001-57;2015-01-01;2;44844;COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ;Ações Ordinárias;;;;;;;;;;;;
07.043.628/0001-13;2015-01-01;3;48542;Claro Telecom Participações S.A.;Ações Ordinárias;;;;;Balcão Não-Organizado;;;;;;2004-09-27;
07.047.251/0001-70;2015-01-01;2;46463;CIA ENERG CEARA - COELCE;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;1995-10-09;;Nível 2 de Governança Corporativa;1995-10-09;
07.047.251/0001-70;2015-01-01;2;46463;CIA ENERG CEARA - COELCE;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2004-10-08;;;2004-10-08;
07.119.838/0001-48;2015-01-01;2;47125;BRAZIL REALTY CIA SECURITIZADORA DE CREDITOS IMOLIARIOS;Certificados de Recebíveis Imobiliários;;;;;Balcão Não-Organizado;;;;;;2011-06-14;
07.206.816/0001-15;2015-01-01;2;47710;M DIAS BRANCO SA IND E COM DE ALIMENTOS;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-10-18;;Nível 1 de Governança Corporativa;2006-10-18;
07.237.373/0001-20;2015-01-01;3;46055;BANCO DO NORDESTE DO BRASIL SA;Ações Ordinárias;;;;;;;;;;;;
07.275.159/0001-68;2015-01-01;2;46663;PETROLEO LUB DO NORDESTE SA;Ações Ordinárias;;;;;;;;;;;;
07.334.600/0001-35;2015-01-01;3;49152;MARINA DE IRACEMA PARK SA;Debêntures;;;;;;;;;;;;
07.450.604/0001-89;2015-01-01;2;48446;BANCO INDUSTRIAL E COMERCIAL S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-09-17;;Bovespa Mais;2007-09-17;
07.526.557/0001-00;2015-01-01;4;52021;Ambev S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2015-11-04;;;2015-11-04;
07.526.557/0001-00;2015-01-01;4;52021;Ambev S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2013-11-11;;Nível 2 de Governança Corporativa;2013-11-11;
07.587.384/0001-30;2015-01-01;6;50945;GAIA SECURITIZADORA S/A;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2009-08-10;;;2009-08-10;
07.587.384/0001-30;2015-01-01;6;50945;GAIA SECURITIZADORA S/A;Certificados de Recebíveis Imobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2009-08-10;;;2009-08-10;
07.620.094/0001-40;2015-01-01;6;50667;AFLUENTE G&T DE ENERGIA ELÉTRICA S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-12-10;;Nível 2 de Governança Corporativa;2006-07-12;
07.628.528/0001-59;2015-01-01;1;43960;BRASILAGRO CIA BRAS DE PROP AGRICOLAS;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-05-06;;Nível 1 de Governança Corporativa;2006-05-06;
07.628.528/0001-59;2015-01-01;1;43960;BRASILAGRO CIA BRAS DE PROP AGRICOLAS;Bônus de Subscrição;;;;;Balcão Não-Organizado;;;;;;2006-05-06;
07.689.002/0001-89;2015-01-01;3;50823;EMBRAER EMPR BRAS. DE AERONAUTICA S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-05-23;;Nível 1 de Governança Corporativa;2006-05-23;
07.718.269/0001-57;2015-01-01;5;52314;SPRINGS GLOBAL PARTICIPAÇÕES S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-27;;Nível 1 de Governança Corporativa;2007-07-27;
07.816.890/0001-53;2015-01-01;2;46528;MULTIPLAN EMP. IMOBILIARIOS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-07-27;;Bovespa Mais N2;2007-07-27;
07.816.890/0001-53;2015-01-01;2;46528;MULTIPLAN EMP. IMOBILIARIOS S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2014-10-15;;;2014-10-15;
07.820.907/0001-46;2015-01-01;3;52460;CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-04-23;;Nível 1 de Governança Corporativa;2007-04-23;
07.825.881/0001-29;2015-01-01;2;47580;ACRUX SECURITIZADORA S/A;Certificados de Recebíveis Imobiliários;;;;;Balcão Organizado;CETIP;CETIP;2008-08-12;;;2008-08-12;
07.857.850/0001-50;2015-01-01;2;46679;GP INVESTMENTS, LTD;Certificados de depósito de valores mobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-05-30;;;2006-05-30;
07.859.971/0001-30;2015-01-01;3;52291;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Nota Comercial;;;;;Balcão Organizado;CETIP;CETIP;2009-10-06;;;2009-10-06;
07.859.971/0001-30;2015-01-01;3;52291;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2010-07-20;;;2010-07-20;
07.859.971/0001-30;2015-01-01;3;52291;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Certificados de Depósito de Valores Mobiliários;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-10-27;;;2006-10-06;
07.950.674/0001-04;2015-01-01;2;47909;CCX CARVÃO DA COLÔMBIA S.A.;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2012-12-21;;Nível 1 de Governança Corporativa;2012-12-21;
07.957.093/0001-96;2015-01-01;2;47595;OGX PETRÓLEO E GÁS PARTICIPAÇÕES S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2008-06-13;;Nível 1 de Governança Corporativa;2008-06-13;
08.065.557/0001-12;2015-01-01;3;49275;TECNISA S/A;Debêntures;;;;;Balcão Organizado;CETIP;CETIP;2009-11-23;;;2009-11-23;
08.065.557/0001-12;2015-01-01;3;49275;TECNISA S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2007-02-01;;Nível 1 de Governança Corporativa;2007-02-01;
08.078.847/0001-09;2015-01-01;2;47577;LPS BRASIL CONSULTORIA DE IMOVEIS S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2006-12-18;;Nível 1 de Governança Corporativa;2006-12-18;
08.159.965/0001-33;2015-01-01;2;46476;COMPANHIA DE ÁGUAS DO BRASIL - CAB AMBIENTAL;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2013-05-13;;;2013-05-13;
08.281.683/0001-04;2015-01-01;1;44447;RJ Capital Partners S/A;Ações Ordinárias;;;;;Bolsa;BM&FBOVESPA;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;2011-06-21;;Nível 2 de Governança Corporativa;2011-06-21;
