date,ABEV3,BBAS3,BBDC4,CMIG4,EGIE3,ITUB4,PETR4,TAEE11,VALE3,WEGE3,IBOV
2023-05-23,14.590000,22.240000,13.375000,9.230800,30.150000,23.451000,26.250000,37.250000,66.560000,40.220000,109929.000000
2023-05-24,14.660000,22.320000,12.966700,9.230800,30.192900,23.318600,26.650000,37.330000,65.050000,39.820000,108800.000000
2023-05-25,14.740000,22.330000,13.433300,9.261500,30.371400,24.051200,26.450000,37.620000,64.850000,39.040000,110054.000000
2023-05-26,14.760000,22.200000,13.433300,9.253800,30.450000,23.865800,26.800000,37.680000,66.330000,39.510000,110906.000000
2023-05-29,14.760000,22.160000,13.450000,9.207700,30.728600,23.759900,26.690000,37.860000,65.830000,38.880000,110333.000000
2023-05-30,14.480000,22.350000,13.083300,9.161500,30.528600,23.424500,26.390000,37.590000,64.280000,38.340000,108967.000000
2023-05-31,14.410000,22.310000,12.925000,9.000000,30.021400,23.239200,26.120000,36.920000,63.810000,37.610000,108335.000000
2023-06-01,14.240000,22.370000,13.150000,9.053800,30.221400,23.565800,26.960000,37.080000,65.160000,37.190000,110565.000000
2023-06-02,14.460000,22.435000,13.366700,9.138500,30.657100,23.910000,27.180000,36.930000,67.940000,37.670000,112558.000000
2023-06-05,14.410000,22.510000,13.608300,9.138500,30.614300,23.962900,27.470000,36.670000,67.380000,37.630000,112696.000000
2023-06-06,14.820000,22.770000,13.825000,9.369200,31.128600,24.130600,28.050000,37.360000,67.600000,38.200000,114610.000000
2023-06-07,14.850000,22.760000,13.816700,9.384600,30.921400,24.201200,28.870000,37.460000,68.670000,38.150000,115488.000000
2023-06-09,15.140000,23.870000,14.050000,9.653800,31.371400,24.536600,30.280000,38.010000,68.360000,37.800000,117019.000000
2023-06-12,15.160000,24.735000,13.933300,9.830800,31.535700,24.271800,30.810000,38.160000,67.120000,37.750000,117336.000000
2023-06-13,15.270000,24.310000,13.950000,9.653800,31.421400,24.545500,28.860000,37.650000,67.830000,37.350000,116743.000000
2023-06-14,15.330000,24.430000,14.041700,9.807700,31.985700,24.880800,30.100000,38.110000,69.020000,37.870000,119069.000000
2023-06-15,15.190000,24.930000,14.083300,9.815400,32.007100,25.207400,29.390000,38.010000,69.560000,37.840000,119221.000000
2023-06-16,15.070000,24.745000,14.125000,9.546200,32.285700,25.286900,29.640000,37.390000,69.670000,37.850000,118758.000000
2023-06-19,15.110000,25.205000,14.375000,9.638500,32.171400,25.631100,30.420000,37.810000,69.400000,37.670000,119858.000000
2023-06-20,15.140000,25.200000,14.408300,9.800000,32.335700,25.383900,30.570000,37.830000,67.610000,36.950000,119622.000000
2023-06-21,15.280000,25.995000,14.375000,9.915400,32.364300,25.631100,31.850000,37.850000,66.930000,36.450000,120420.000000
2023-06-22,15.550000,25.500000,14.000000,9.607700,32.228600,25.383900,31.450000,37.490000,66.570000,36.400000,118934.000000
2023-06-23,15.490000,25.510000,13.825000,9.930800,32.821400,25.304500,30.160000,38.050000,65.900000,36.600000,118977.000000
2023-06-26,15.340000,25.570000,13.758300,9.723100,32.107100,25.269200,30.840000,37.810000,66.040000,36.400000,118243.000000
2023-06-27,15.380000,25.100000,13.641700,9.707700,32.057100,24.986800,30.600000,37.460000,66.830000,36.500000,117523.000000
2023-06-28,15.220000,24.795000,13.416700,9.630800,32.014300,24.845500,30.890000,37.280000,64.720000,36.580000,116681.000000
2023-06-29,15.220000,25.025000,13.475000,9.723100,32.171400,25.145600,31.030000,37.170000,65.510000,36.840000,118383.000000
2023-06-30,15.410000,24.700000,13.708300,9.892300,32.635700,25.083800,29.530000,37.640000,64.220000,37.750000,118087.000000
2023-07-03,15.410000,25.195000,13.883300,9.869200,32.357100,25.560500,30.080000,37.510000,66.230000,37.690000,119673.000000
2023-07-04,15.140000,25.035000,13.783300,9.784600,32.250000,25.401600,30.150000,37.400000,65.900000,37.190000,119076.000000
2023-07-05,15.210000,24.870000,13.808300,9.753800,32.142900,25.622200,30.110000,37.120000,65.320000,37.500000,119549.000000
2023-07-06,14.830000,24.505000,13.475000,9.615400,31.885700,25.242700,29.650000,37.030000,64.850000,36.890000,117426.000000
2023-07-07,14.850000,24.980000,13.566700,9.692300,31.928600,25.719300,29.500000,37.170000,65.460000,37.000000,118898.000000
2023-07-10,15.010000,24.520000,13.575000,9.646200,31.857100,25.551600,29.550000,36.750000,64.460000,36.290000,117942.000000
2023-07-11,14.630000,24.170000,13.583300,9.615400,31.628600,25.101500,29.150000,36.480000,66.580000,35.950000,117220.000000
2023-07-12,14.690000,23.780000,13.458300,9.607700,31.785700,24.951500,29.170000,36.220000,67.050000,36.060000,117666.000000
2023-07-13,14.760000,24.005000,13.791700,9.776900,32.192900,25.225100,29.630000,36.220000,68.610000,36.060000,119264.000000
2023-07-14,14.740000,23.845000,13.616700,9.676900,31.971400,24.960300,29.050000,36.170000,68.610000,36.000000,117711.000000
2023-07-17,14.820000,24.055000,13.833300,9.676900,31.950000,25.445700,28.990000,36.410000,67.850000,35.300000,118219.000000
2023-07-18,14.670000,24.135000,13.808300,9.576900,31.900000,24.951500,28.830000,36.360000,67.420000,35.940000,117841.000000
2023-07-19,14.630000,23.715000,13.758300,9.538500,31.821400,24.686700,29.100000,36.190000,67.240000,37.910000,117552.000000
2023-07-20,14.920000,23.975000,13.766700,9.523100,31.800000,25.145600,29.130000,36.380000,67.390000,38.160000,118083.000000
2023-07-21,15.300000,24.260000,14.216700,9.669200,32.071400,25.595800,29.680000,36.610000,67.800000,38.890000,120217.000000
2023-07-24,15.120000,23.785000,13.833300,9.753800,32.457100,25.189800,30.300000,36.750000,69.850000,41.540000,121342.000000
2023-07-25,15.030000,23.660000,13.783300,9.746200,31.857100,25.242700,31.000000,36.240000,72.010000,40.500000,122008.000000
2023-07-26,14.980000,23.860000,13.925000,9.815400,31.892900,25.383900,31.000000,36.320000,71.760000,40.480000,122560.000000
2023-07-27,14.700000,23.370000,13.608300,9.630800,31.635700,24.819100,29.390000,36.100000,70.420000,40.350000,119990.000000
2023-07-28,14.960000,23.640000,13.758300,9.692300,31.771400,25.189800,29.760000,36.190000,67.630000,40.320000,120187.000000
2023-07-31,14.860000,24.095000,13.883300,9.746200,31.457100,25.278000,31.110000,36.000000,69.160000,39.920000,121943.000000
2023-08-01,14.970000,23.680000,13.850000,9.715400,31.650000,25.339800,30.600000,36.130000,68.200000,39.860000,121248.000000
2023-08-02,15.050000,23.785000,13.891700,9.715400,31.671400,25.260400,30.530000,36.200000,67.090000,40.030000,120859.000000
2023-08-03,14.630000,23.825000,13.791700,9.592300,31.235700,25.066200,30.920000,36.420000,67.510000,40.430000,120586.000000
2023-08-04,14.710000,23.700000,12.875000,9.369200,31.042900,24.607200,30.000000,36.500000,67.560000,40.850000,119508.000000
2023-08-07,14.680000,23.660000,12.783300,9.246200,30.892900,24.413100,30.190000,36.350000,67.900000,40.930000,119380.000000
2023-08-08,14.500000,23.495000,12.841700,9.238500,30.900000,24.360100,30.220000,35.310000,67.460000,40.660000,119090.000000
2023-08-09,14.380000,23.365000,12.775000,9.338500,29.535700,24.271800,30.460000,34.690000,66.850000,40.780000,118409.000000
2023-08-10,14.370000,23.485000,12.883300,9.369200,29.607100,24.351300,30.630000,34.880000,66.060000,40.240000,118350.000000
2023-08-11,14.360000,23.740000,12.808300,9.530800,29.842900,24.395400,30.560000,34.830000,65.510000,39.800000,118065.000000
2023-08-14,14.330000,23.505000,12.741700,9.507700,29.950000,24.042400,30.640000,34.820000,61.900000,39.310000,116810.000000
2023-08-15,14.200000,23.380000,12.775000,9.200000,29.978600,23.910000,30.860000,34.500000,61.290000,39.350000,116171.000000
2023-08-16,14.180000,23.580000,12.708300,9.207700,29.892900,23.892300,31.540000,34.450000,61.050000,37.610000,115592.000000
2023-08-17,14.220000,23.800000,12.575000,9.238500,29.692900,23.609900,31.440000,34.500000,61.910000,36.910000,114982.000000
2023-08-18,14.360000,23.895000,12.658300,9.238500,29.857100,23.795200,31.520000,34.720000,61.220000,36.260000,115409.000000
2023-08-21,14.310000,23.810000,12.566700,9.392300,29.928600,23.698100,31.300000,34.450000,61.200000,36.040000,114429.000000
2023-08-22,14.420000,23.985000,12.650000,9.423100,29.464300,24.068800,30.610000,34.500000,62.580000,36.470000,116156.000000
2023-08-23,14.450000,24.090000,12.825000,9.400000,29.621400,24.368900,32.240000,34.570000,63.040000,36.450000,118135.000000
2023-08-24,14.190000,23.775000,12.516700,9.446200,29.821400,24.086500,32.190000,34.900000,62.200000,35.980000,117026.000000
2023-08-25,13.990000,23.465000,12.358300,9.415400,30.050000,23.707000,31.970000,34.770000,62.070000,36.360000,115837.000000
2023-08-28,14.210000,24.140000,12.758300,9.484600,30.085700,24.510200,32.330000,34.730000,62.960000,36.620000,117121.000000
2023-08-29,14.260000,24.275000,12.908300,9.553800,30.371400,24.898500,32.400000,34.940000,64.970000,36.490000,118404.000000
2023-08-30,14.180000,23.925000,12.633300,9.700000,30.250000,24.421900,32.620000,34.810000,64.980000,36.300000,117535.000000
2023-08-31,13.840000,23.550000,12.458300,9.484600,30.085700,24.210100,31.940000,34.200000,65.080000,35.880000,115742.000000
2023-09-01,13.870000,23.710000,12.491700,9.584600,30.092900,24.404200,32.630000,34.910000,68.890000,35.950000,117893.000000
2023-09-04,13.860000,23.635000,12.416700,9.553800,30.200000,24.183600,32.290000,34.860000,69.400000,36.130000,117777.000000
2023-09-05,14.010000,23.550000,12.150000,9.438500,30.000000,23.821700,33.370000,34.300000,69.100000,35.910000,117331.000000
2023-09-06,13.980000,23.390000,11.983300,9.315400,29.464300,23.592200,33.520000,34.000000,68.000000,35.550000,115985.000000
2023-09-08,13.700000,23.320000,11.983300,9.353800,29.542900,23.627500,33.400000,34.250000,66.710000,35.400000,115313.000000
2023-09-11,13.870000,23.690000,12.208300,9.530800,29.950000,24.227700,33.370000,34.700000,67.670000,35.280000,116883.000000
2023-09-12,13.710000,23.650000,12.358300,9.623100,30.142900,24.368900,33.530000,34.780000,67.620000,35.650000,117968.000000
2023-09-13,13.640000,23.630000,12.408300,9.669200,30.171400,24.492500,33.030000,34.780000,67.360000,36.930000,118176.000000
2023-09-14,13.530000,23.695000,12.458300,9.769200,30.300000,24.395400,33.870000,34.920000,70.120000,36.080000,119392.000000
2023-09-15,13.420000,23.775000,12.433300,9.846200,30.607100,24.342500,33.890000,35.310000,69.540000,36.100000,118758.000000
2023-09-18,13.390000,23.675000,12.433300,9.838500,30.357100,24.280700,34.130000,35.150000,68.720000,35.790000,118288.000000
2023-09-19,13.430000,23.640000,12.291700,9.930800,30.392900,23.971800,34.210000,35.010000,68.850000,35.980000,117846.000000
2023-09-20,13.470000,23.850000,12.341700,10.115400,31.007100,24.377800,34.290000,35.090000,69.310000,35.790000,118695.000000
2023-09-21,13.240000,23.305000,11.883300,9.961500,30.685700,23.821700,33.760000,34.980000,67.500000,34.980000,116145.000000
2023-09-22,13.120000,23.345000,11.791700,9.915400,30.635700,23.759900,34.030000,34.930000,68.000000,34.590000,116009.000000
2023-09-25,13.220000,23.210000,11.758300,9.953800,30.414300,23.830500,34.250000,34.730000,66.600000,36.130000,115925.000000
2023-09-26,13.040000,22.880000,11.633300,9.600000,29.914300,23.477500,33.460000,34.470000,65.560000,36.080000,114193.000000
2023-09-27,12.970000,23.080000,11.600000,9.515400,29.321400,23.433400,34.520000,34.390000,65.700000,36.020000,114327.000000
2023-09-28,12.980000,23.820000,11.875000,9.538500,29.564300,24.051200,34.450000,34.550000,66.700000,36.390000,115731.000000
2023-09-29,13.110000,23.590000,11.916700,9.546200,29.592900,24.015900,34.640000,34.560000,67.580000,36.270000,116565.000000
2023-10-02,13.090000,23.525000,11.750000,9.515400,29.307100,23.777600,34.120000,34.500000,66.990000,36.150000,115057.000000
2023-10-03,13.050000,23.225000,11.591700,9.300000,29.028600,23.477500,33.970000,33.830000,66.580000,35.170000,113419.000000
2023-10-04,13.210000,23.400000,11.983300,9.392300,29.257100,24.015900,32.620000,34.250000,65.870000,35.160000,113607.000000
2023-10-05,12.890000,23.470000,12.033300,9.384600,29.092900,24.395400,32.730000,34.240000,65.900000,34.980000,113284.000000
2023-10-06,13.190000,24.425000,12.058300,9.323100,29.042900,24.624900,33.510000,34.140000,66.860000,34.800000,114170.000000
2023-10-09,13.170000,24.295000,11.950000,9.515400,29.342900,24.413100,34.950000,33.970000,66.380000,34.850000,115156.000000
2023-10-10,13.250000,24.255000,12.083300,9.607700,29.700000,24.386600,35.210000,34.160000,66.780000,35.300000,116737.000000
2023-10-11,13.290000,24.485000,12.258300,9.630800,29.664300,24.695500,35.120000,34.020000,67.360000,35.170000,117051.000000
2023-10-13,12.980000,24.410000,12.075000,9.346200,29.164300,24.439500,36.280000,33.500000,66.590000,34.540000,115754.000000
2023-10-16,13.010000,24.905000,12.200000,9.407700,29.392900,24.474800,36.680000,33.780000,67.300000,34.650000,116534.000000
2023-10-17,12.800000,24.680000,12.075000,9.238500,29.085700,24.113000,37.670000,33.460000,67.850000,34.280000,115908.000000
2023-10-18,12.530000,24.560000,11.966700,8.984600,28.671400,23.609900,38.520000,33.600000,65.360000,34.290000,114060.000000
2023-10-19,12.520000,24.750000,12.025000,9.061500,29.007100,23.883500,38.340000,33.770000,64.420000,33.940000,114004.000000
2023-10-20,12.490000,24.670000,11.800000,9.084600,29.014300,23.795200,37.850000,33.760000,62.680000,33.810000,113155.000000
2023-10-23,12.480000,24.635000,11.816700,9.161500,29.150000,23.821700,35.350000,33.890000,62.560000,33.900000,112785.000000
2023-10-24,12.520000,24.520000,11.816700,9.176900,28.964300,23.821700,35.880000,33.890000,63.990000,35.010000,113762.000000
2023-10-25,12.440000,24.525000,11.783300,9.115400,28.735700,23.865800,36.070000,33.810000,63.930000,31.470000,112830.000000
2023-10-26,12.630000,25.035000,12.083300,9.353800,28.842900,24.457200,35.700000,34.310000,65.300000,32.660000,114777.000000
2023-10-27,12.290000,24.400000,11.958300,9.176900,28.542900,24.095300,35.440000,33.960000,67.570000,31.630000,113301.000000
2023-10-30,12.360000,24.230000,11.825000,9.053800,28.100000,23.901100,35.080000,33.750000,68.180000,32.300000,112532.000000
2023-10-31,12.860000,24.175000,11.658300,9.030800,28.071400,23.671700,34.740000,33.790000,69.000000,33.010000,113144.000000
2023-11-01,12.990000,24.200000,11.766700,9.415400,28.707100,23.989400,35.120000,33.990000,70.320000,33.080000,115053.000000
2023-11-03,13.290000,25.050000,12.308300,9.653800,29.192900,24.651400,35.540000,34.730000,71.200000,33.530000,118160.000000
2023-11-06,13.510000,25.225000,12.300000,9.753800,29.200000,24.880800,35.510000,35.140000,71.500000,33.210000,118487.000000
2023-11-07,13.570000,25.510000,12.625000,9.823100,29.085700,25.578100,34.920000,35.730000,70.080000,32.700000,119268.000000
2023-11-08,13.540000,25.835000,12.691700,9.746200,29.614300,25.692900,34.170000,35.720000,70.130000,32.450000,119099.000000
2023-11-09,13.410000,24.755000,12.716700,9.846200,29.292900,25.807600,34.880000,35.660000,70.470000,32.410000,119012.000000
2023-11-10,13.350000,25.120000,12.533300,9.892300,29.850000,26.116500,34.720000,36.050000,71.550000,33.170000,120636.000000
2023-11-13,13.430000,25.025000,12.283300,9.784600,29.871400,25.940000,35.690000,36.290000,71.400000,32.720000,120376.000000
2023-11-14,13.700000,25.145000,12.541700,10.076900,30.514300,26.328300,36.180000,36.290000,73.610000,33.460000,123328.000000
2023-11-16,13.670000,25.140000,12.975000,10.323100,31.028600,26.752000,35.550000,36.260000,74.100000,33.480000,124576.000000
2023-11-17,13.600000,25.330000,12.858300,10.284600,30.757100,26.875600,36.710000,36.120000,74.240000,33.260000,125062.000000
2023-11-20,13.600000,25.465000,12.891700,9.992300,30.871400,27.140300,36.740000,36.310000,76.060000,33.480000,126095.000000
2023-11-21,13.440000,25.645000,12.841700,9.669200,31.000000,27.096200,36.500000,36.250000,77.900000,33.660000,125607.000000
2023-11-22,13.570000,25.425000,13.108300,8.730800,31.450000,27.263900,35.160000,36.560000,74.850000,34.100000,126035.000000
2023-11-23,13.550000,25.510000,13.458300,8.453800,31.757100,27.228600,35.170000,36.830000,74.380000,34.060000,126576.000000
2023-11-24,13.390000,25.480000,13.466700,8.123100,31.485700,27.078600,35.270000,36.650000,73.750000,33.720000,125542.000000
2023-11-27,13.580000,25.950000,13.383300,8.169200,31.192900,27.007900,35.070000,36.720000,73.310000,34.140000,125683.000000
2023-11-28,13.650000,26.325000,13.508300,8.238500,30.985700,27.272700,35.600000,36.520000,73.470000,34.370000,126538.000000
2023-11-29,13.300000,26.365000,13.441700,8.323100,30.900000,27.458100,35.230000,36.400000,73.450000,34.130000,126101.000000
2023-11-30,13.690000,27.135000,13.558300,8.515400,31.071400,27.881700,35.910000,36.460000,73.850000,34.190000,127331.000000
2023-12-01,14.080000,27.190000,13.600000,8.461500,31.185700,27.802300,35.670000,36.490000,75.220000,34.780000,128103.000000
2023-12-04,14.060000,27.085000,13.483300,8.484600,31.592900,27.837600,34.910000,36.420000,73.530000,34.760000,126803.000000
2023-12-05,14.240000,27.085000,13.608300,8.553800,31.742900,28.067100,34.750000,36.540000,72.850000,35.300000,126903.000000
2023-12-06,13.990000,26.505000,13.466700,8.561500,31.835700,27.819900,33.500000,36.310000,72.370000,35.390000,125623.000000
2023-12-07,14.080000,26.935000,13.500000,8.515400,30.978600,27.908200,33.420000,35.970000,72.600000,35.360000,126010.000000
2023-12-08,14.310000,27.225000,13.716700,8.400000,31.250000,28.261300,34.490000,36.100000,72.800000,34.650000,127094.000000
2023-12-11,14.320000,27.220000,13.608300,8.338500,31.214300,28.067100,34.360000,35.810000,72.860000,34.870000,126916.000000
2023-12-12,14.230000,26.250000,13.541700,8.446200,31.314300,27.925900,34.080000,35.890000,72.990000,35.030000,126403.000000
2023-12-13,14.700000,26.490000,14.133300,8.707700,31.664300,28.773200,34.570000,36.750000,73.000000,36.060000,129465.000000
2023-12-14,14.500000,26.665000,14.375000,8.784600,31.928600,29.011500,35.320000,36.950000,73.400000,36.300000,130842.000000
2023-12-15,14.470000,27.305000,14.516700,8.730800,32.078600,28.887900,35.400000,37.210000,73.860000,36.030000,130197.000000
2023-12-18,14.550000,27.325000,14.625000,8.861500,31.507100,29.029100,35.840000,37.000000,74.210000,36.040000,131084.000000
2023-12-19,14.700000,27.425000,14.625000,8.992300,31.500000,29.046800,36.250000,37.430000,74.730000,36.420000,131851.000000
2023-12-20,13.740000,27.105000,14.383300,8.892300,31.542900,28.746700,36.380000,37.320000,74.490000,36.160000,130804.000000
2023-12-21,13.700000,27.145000,14.391700,8.838500,31.857100,28.940900,36.390000,37.350000,76.970000,36.390000,132182.000000
2023-12-22,13.710000,27.220000,14.025000,8.469200,31.835700,29.399800,36.740000,37.620000,76.390000,36.510000,132753.000000
2023-12-26,13.770000,27.470000,14.066700,8.630800,31.992900,29.699900,37.330000,37.700000,76.660000,36.720000,133533.000000
2023-12-27,13.840000,27.430000,14.150000,8.661500,32.314300,29.902900,37.360000,37.760000,77.400000,36.840000,134194.000000
2023-12-28,13.730000,27.695000,14.241700,8.830800,32.378600,29.982300,37.240000,38.380000,77.200000,36.910000,134185.000000
2024-01-02,13.710000,27.380000,13.958300,8.723100,31.800000,29.585200,37.780000,38.130000,77.050000,36.570000,132697.000000
2024-01-03,13.600000,27.405000,13.958300,8.823100,31.785700,29.258600,38.960000,38.370000,76.650000,36.850000,132834.000000
2024-01-04,13.650000,27.115000,13.766700,8.784600,31.692900,29.064400,38.630000,37.400000,75.620000,36.360000,131226.000000
2024-01-05,13.600000,27.440000,14.066700,8.876900,31.642900,29.744000,38.720000,37.600000,74.650000,35.970000,132023.000000
2024-01-08,13.710000,27.675000,13.958300,9.038500,31.414300,29.426300,38.430000,37.400000,74.270000,36.060000,132427.000000
2024-01-09,13.620000,27.260000,13.583300,9.230800,31.721400,29.408700,38.100000,37.840000,73.330000,35.170000,131447.000000
2024-01-10,13.760000,27.215000,13.350000,9.238500,31.657100,29.382200,37.750000,37.720000,72.230000,35.320000,130841.000000
2024-01-11,13.560000,27.400000,13.283300,9.300000,31.221400,29.435100,38.070000,37.450000,72.610000,34.820000,130649.000000
2024-01-12,13.590000,27.560000,13.175000,9.307700,30.792900,29.470400,38.170000,37.580000,71.690000,34.670000,130988.000000
2024-01-15,13.590000,28.100000,13.225000,9.346200,30.957100,29.523400,38.580000,37.850000,71.550000,34.320000,131521.000000
2024-01-16,13.350000,27.940000,13.108300,9.115400,30.242900,29.108600,38.100000,37.650000,70.620000,33.610000,129294.000000
2024-01-17,13.430000,27.995000,13.133300,9.130800,29.914300,29.126200,37.880000,37.630000,69.450000,33.400000,128524.000000
2024-01-18,13.340000,27.670000,13.058300,8.953800,29.357100,29.002600,37.730000,37.220000,69.000000,33.140000,127316.000000
2024-01-19,13.350000,27.960000,13.033300,8.869200,29.150000,29.073300,37.530000,37.350000,68.100000,33.480000,127636.000000
2024-01-22,13.360000,27.775000,12.883300,8.792300,28.921400,28.596600,37.700000,36.920000,67.800000,33.380000,126602.000000
2024-01-23,13.370000,28.270000,12.816700,8.884600,29.392900,28.729000,38.170000,37.100000,69.200000,33.770000,128263.000000
2024-01-24,13.200000,28.325000,12.766700,8.923100,29.528600,28.596600,37.880000,36.920000,69.900000,33.470000,127816.000000
2024-01-25,13.200000,28.290000,12.800000,8.969200,29.450000,28.534900,39.280000,36.790000,68.360000,33.250000,128169.000000
2024-01-26,13.200000,28.485000,12.933300,8.953800,29.314300,28.958500,39.960000,36.900000,69.500000,33.170000,128967.000000
2024-01-29,13.250000,28.260000,12.816700,8.961500,28.857100,28.808500,40.570000,36.770000,69.170000,33.250000,128503.000000
2024-01-30,13.040000,28.115000,12.725000,8.846200,28.642900,28.623100,40.320000,36.430000,68.780000,32.990000,127402.000000
2024-01-31,13.080000,28.225000,12.791700,8.861500,28.985700,28.932000,40.450000,36.890000,67.760000,32.340000,127752.000000
2024-02-01,13.070000,28.870000,12.766700,9.015400,28.735700,28.852600,41.570000,37.020000,67.450000,32.630000,128481.000000
2024-02-02,13.070000,28.860000,12.766700,8.738500,28.357100,28.896700,41.030000,36.530000,66.080000,32.590000,127182.000000
2024-02-05,13.090000,29.170000,13.025000,8.746200,28.714300,29.444000,41.210000,36.290000,65.510000,33.260000,127593.000000
2024-02-06,13.230000,29.800000,13.833300,8.830800,28.878600,30.706100,41.590000,36.630000,66.670000,33.240000,130416.000000
2024-02-07,13.000000,29.720000,11.633300,8.753800,29.364300,30.485400,42.200000,36.810000,66.800000,33.630000,129608.000000
2024-02-08,12.950000,29.270000,13.560000,8.638500,29.035700,29.885300,41.860000,36.060000,66.210000,33.800000,128217.000000
2024-02-09,12.950000,28.785000,13.460000,8.753800,28.792900,30.264800,41.300000,36.080000,65.920000,33.370000,128026.000000
2024-02-14,12.920000,29.175000,13.370000,8.684600,28.857100,30.264800,40.990000,35.700000,65.720000,33.530000,127018.000000
2024-02-15,12.850000,29.180000,13.430000,8.807700,29.192900,30.520700,42.300000,35.900000,65.510000,33.210000,127804.000000
2024-02-16,12.760000,28.935000,13.480000,8.969200,29.114300,30.485400,42.690000,35.650000,67.680000,33.400000,128726.000000
2024-02-19,12.810000,29.460000,13.650000,9.146200,29.457100,30.820800,42.900000,35.400000,67.490000,33.490000,129036.000000
2024-02-20,12.850000,29.650000,13.970000,9.238500,29.564300,31.491600,42.450000,35.430000,66.010000,34.270000,129916.000000
2024-02-21,12.900000,29.720000,13.920000,9.053800,29.421400,31.315100,42.510000,34.900000,66.510000,36.630000,130032.000000
2024-02-22,12.960000,29.050000,14.000000,9.046200,29.407100,30.150000,42.190000,35.310000,67.220000,35.470000,130241.000000
2024-02-23,12.890000,28.690000,13.820000,8.923100,29.421400,30.238300,41.900000,35.200000,67.380000,35.980000,129419.000000
2024-02-26,13.040000,28.965000,13.800000,8.953800,29.221400,30.326600,42.690000,35.060000,65.750000,36.570000,129609.000000
2024-02-27,13.310000,29.315000,14.020000,9.038500,29.850000,30.697300,42.630000,35.350000,67.480000,36.960000,131689.000000
2024-02-28,13.450000,29.375000,13.960000,9.123100,29.700000,30.714900,40.430000,35.020000,66.740000,36.910000,130155.000000
2024-02-29,12.580000,28.930000,13.750000,9.207700,30.014300,29.955900,40.140000,35.400000,66.990000,36.690000,129020.000000
2024-03-01,12.440000,28.960000,13.800000,9.292300,29.285700,30.070600,40.180000,35.000000,66.880000,37.290000,129180.000000
2024-03-04,12.480000,28.840000,13.650000,9.176900,28.935700,29.841100,40.080000,34.790000,66.730000,37.140000,128341.000000
2024-03-05,12.750000,29.040000,13.720000,9.169200,28.971400,29.814700,39.960000,34.790000,65.850000,37.430000,128098.000000
2024-03-06,12.690000,29.470000,13.820000,9.238500,28.571400,30.141200,40.840000,34.630000,66.750000,37.130000,128890.000000
2024-03-07,12.650000,29.190000,13.760000,9.084600,29.178600,29.823500,40.390000,35.400000,66.520000,36.900000,128340.000000
2024-03-08,12.840000,28.905000,13.840000,9.207700,29.085700,30.097100,36.120000,35.380000,66.010000,36.920000,127071.000000
2024-03-11,12.800000,28.615000,13.920000,9.115400,29.314300,30.247100,35.650000,35.350000,63.960000,37.160000,126124.000000
2024-03-12,12.840000,28.800000,14.090000,9.200000,29.114300,30.370700,36.820000,35.380000,60.840000,37.610000,127668.000000
2024-03-13,12.750000,28.480000,14.240000,8.907700,29.042900,30.670800,36.380000,35.430000,61.230000,38.020000,128006.000000
2024-03-14,12.800000,28.355000,14.330000,8.538500,28.892900,30.653100,36.220000,35.420000,60.450000,37.790000,127690.000000
2024-03-15,12.630000,28.645000,14.110000,8.792300,28.678600,30.485400,36.320000,35.330000,59.760000,38.000000,126742.000000
2024-03-18,12.630000,28.015000,14.200000,8.907700,28.857100,30.609000,36.340000,35.300000,60.900000,38.000000,126954.000000
2024-03-19,12.540000,27.915000,14.120000,8.884600,28.807100,30.653100,36.070000,35.710000,61.400000,38.760000,127529.000000
2024-03-20,12.540000,28.215000,14.300000,9.153800,29.085700,30.714900,36.700000,35.950000,61.810000,38.830000,129125.000000
2024-03-21,12.610000,27.820000,14.140000,9.276900,29.185700,30.397200,35.700000,36.070000,61.660000,39.430000,128159.000000
2024-03-22,12.410000,27.705000,13.960000,9.500000,28.764300,29.761700,36.050000,36.010000,60.950000,39.740000,127027.000000
2024-03-25,12.230000,27.815000,13.940000,9.569200,28.664300,29.761700,36.600000,35.820000,60.820000,39.040000,126931.000000
2024-03-26,12.410000,27.965000,14.140000,9.592300,28.621400,30.353000,36.260000,35.920000,60.050000,38.780000,126863.000000
2024-03-27,12.450000,27.985000,14.360000,9.692300,28.685700,30.520700,36.550000,36.050000,60.600000,38.550000,127691.000000
2024-03-28,12.490000,28.310000,14.260000,9.661500,28.757100,30.573700,37.360000,36.310000,60.830000,38.200000,128106.000000
2024-04-01,12.330000,28.040000,14.130000,9.761500,28.178600,29.514600,37.650000,36.340000,61.220000,37.990000,126990.000000
2024-04-02,12.270000,28.085000,14.190000,9.753800,28.957100,29.549900,38.620000,36.150000,61.940000,38.170000,127549.000000
2024-04-03,12.450000,28.195000,14.470000,9.792300,29.085700,29.329200,38.420000,36.420000,61.050000,37.890000,127318.000000
2024-04-04,12.470000,28.385000,14.560000,9.953800,29.271400,28.940900,37.880000,36.370000,60.370000,38.100000,127428.000000
2024-04-05,12.230000,28.505000,14.520000,9.900000,29.400000,28.887900,38.100000,36.210000,59.710000,37.990000,126795.000000
2024-04-08,12.170000,28.950000,14.620000,10.038500,29.928600,29.320400,38.630000,36.200000,62.970000,38.200000,128857.000000
2024-04-09,12.360000,29.195000,14.710000,10.238500,30.585700,29.629300,38.730000,36.560000,62.550000,38.800000,129890.000000
2024-04-10,12.100000,28.800000,14.400000,10.107700,29.642900,29.002600,39.590000,36.400000,61.600000,38.400000,128054.000000
