date,ABEV3,BBAS3,BBDC4,CMIG4,EGIE3,ITUB4,PETR4,TAEE11,VALE3,WEGE3
2022-10-10,0.89654872,1.65644365,1.02119862,0.92558145,1.06636794,1.20504913,2.04512493,1.18567587,0.92004085,0.96622853
2022-10-11,0.88416219,1.61675845,1.01866386,0.91019361,1.06746218,1.19674237,2.02974805,1.17708830,0.91382351,0.95579653
2022-10-13,0.88534186,1.62791992,1.00397805,0.89566126,1.04614737,1.18967810,2.08756512,1.15695195,0.89753410,0.94367286
2022-10-14,0.87472484,1.61882539,0.99738889,0.87686254,1.04860368,1.19009697,2.05558121,1.15043725,0.86831264,0.92647416
2022-10-17,0.88003335,1.63246718,1.00448257,0.91702647,1.05734998,1.19965091,2.05373598,1.14658765,0.87875776,0.94762010
2022-10-18,0.87885368,1.71638484,1.01208077,0.95292403,1.05762546,1.22914107,2.10417215,1.15339848,0.89479848,0.97440496
2022-10-19,0.87826385,1.72175887,1.01663970,0.94438017,1.05762546,1.22955523,2.17859624,1.15635970,0.88422901,0.97694247
2022-10-20,0.88711137,1.80236943,1.02829230,0.96062351,1.05734998,1.24866313,2.24317913,1.15872869,0.89554456,0.97722442
2022-10-21,0.90303690,1.84701528,1.05007179,0.98454410,1.07921192,1.29020161,2.32006353,1.18241851,0.92178170,0.99244950
2022-10-24,0.89536905,1.66181769,1.00549769,0.97600024,1.07812150,1.23163545,2.10663245,1.19219057,0.89442544,0.98455501
2022-10-25,0.87944352,1.63329395,0.99941913,0.95292403,1.05871588,1.22166264,2.06234703,1.18834097,0.89442544,0.98822031
2022-10-26,0.89065038,1.57541971,0.95585406,0.91702647,1.04259299,1.19549518,2.01191087,1.16317053,0.91432090,1.07083045
2022-10-27,0.91778277,1.59526230,0.97358523,0.95463503,1.07074109,1.21751161,2.02728775,1.17353483,0.88174208,1.09479585
2022-10-28,0.93016930,1.60477022,0.97915320,0.97002287,1.07320122,1.22706556,2.00329982,1.17057360,0.83871814,1.08464580
2022-10-31,0.94373550,1.53036047,1.00600221,0.97173386,1.09916466,1.26278697,1.83353907,1.19011771,0.83473905,1.13567800
2022-11-01,0.93134897,1.56673857,1.01255575,1.00506493,1.09779877,1.26598702,1.83661445,1.18093790,0.86010576,1.11114871
2022-11-03,0.94491517,1.59939618,0.99430240,1.01104230,1.09588575,1.25684213,1.84215012,1.16820462,0.83498774,1.13342244
2022-11-04,0.97027806,1.62295927,0.98365461,1.01360879,1.11610632,1.26141458,1.74066272,1.16998136,0.89840453,1.15033919
2022-11-07,0.96496955,1.56632518,0.95120016,0.98368860,1.10053055,1.23273675,1.66992908,1.15547134,0.89367936,1.15315865
2022-11-08,0.98738326,1.57376616,0.94207349,0.99309907,1.09451603,1.22899780,1.68223058,1.16317053,0.92078693,1.15033919
2022-11-09,0.97204756,1.53201402,0.77830446,0.97087836,1.10435658,1.16997517,1.65455220,1.16080155,0.90959573,1.14470027
2022-11-10,0.94314566,1.50183673,0.75548778,0.91873747,1.07975904,1.14795117,1.60657634,1.14333030,0.92700426,1.10607369
2022-11-11,0.94904401,1.46835235,0.76816168,0.92984782,1.12949742,1.11095724,1.66008788,1.16998136,1.02337291,1.12750157
2022-11-14,0.94078632,1.50473045,0.76866669,0.92558145,1.12649399,1.10763269,1.70375821,1.18567587,1.03593192,1.14639195
2022-11-16,0.91070475,1.45719088,0.77120391,0.89566126,1.08358507,1.09183869,1.66992908,1.09891187,1.02511376,1.09141250
2022-11-17,0.90834542,1.42618682,0.78793614,0.87515155,1.07948739,1.09849251,1.67054415,1.09950412,1.03332064,1.11509596
2022-11-18,0.92132178,1.42122617,0.79148338,0.88369541,1.08358507,1.10721830,1.64225070,1.09654289,1.00509395,1.10748342
2022-11-21,0.92427095,1.45512395,0.78591002,0.95035754,1.09807041,1.11054285,1.64717130,1.09683901,0.99377841,1.11340428
2022-11-22,0.92368112,1.40717100,0.78286780,0.94780216,1.08686397,1.09225780,1.43497036,1.09269329,0.99651404,1.09676947
2022-11-23,0.92722013,1.42453327,0.77728836,0.93754730,1.07320122,1.08103624,1.44173619,1.08706696,1.00633742,1.09789726
2022-11-24,0.94609484,1.44768297,0.79300449,0.97514474,1.09069000,1.11968773,1.49155728,1.10098473,1.01280345,1.12101682
2022-11-25,0.93016930,1.41419859,0.77830446,0.95121304,1.07101656,1.08020275,1.46756935,1.07847940,1.00596438,1.10240839
2022-11-28,0.93842699,1.43982861,0.77728836,0.95292403,1.07210698,1.06066981,1.49832311,1.06811510,1.01093825,1.05729705
2022-11-29,0.92957946,1.45719088,0.78641503,0.97514474,1.07374835,1.06980998,1.56106077,1.06604224,1.04998309,1.06321791
2022-11-30,0.93901682,1.51709173,0.78996226,0.98113322,1.07948739,1.08061714,1.63979039,1.02280830,1.06577512,1.09958893
2022-12-01,0.94845417,1.51537167,0.78181598,0.96317889,1.09888918,1.08049443,1.57397735,1.04087180,1.07161941,1.08013467
2022-12-02,0.96320004,1.54934283,0.78029296,0.97087836,1.09369726,1.09505005,1.59365976,1.04235241,1.07932890,1.09000277
2022-12-05,0.94491517,1.51365162,0.75135554,0.93924718,1.07839315,1.06302674,1.57582258,1.05599047,1.07820978,1.06011651
2022-12-06,0.94668467,1.52913214,0.76912616,0.95377953,1.08768657,1.08756255,1.57705273,1.06877560,1.09387746,1.06321791
2022-12-07,0.94373550,1.52569203,0.76049367,0.96745638,1.09233137,1.07966039,1.55921555,1.07760342,1.05495696,1.05053035
2022-12-08,0.92604046,1.50634137,0.73866572,0.93924718,1.07101656,1.04181295,1.52415626,1.06725356,1.06788901,1.04883867
2022-12-09,0.91483360,1.50419129,0.72597590,0.94694666,1.04696614,1.01187239,1.51985074,1.05873014,1.10345215,1.04601921
2022-12-12,0.89890806,1.45301955,0.71784905,0.90507173,1.06612998,1.00230686,1.47064472,1.05629488,1.07050029,1.01697879
2022-12-13,0.90126740,1.37002672,0.69652674,0.88626190,1.04045522,0.96445942,1.43435529,1.02676733,1.07137072,1.00908430
2022-12-14,0.89241988,1.33605556,0.71125132,0.90336074,1.03543045,0.96861548,1.32056638,1.01276457,1.08044802,1.04489143
2022-12-15,0.88475203,1.37389685,0.70261883,0.90933811,1.02873336,0.97402495,1.35562567,1.02189680,1.08392973,1.04545532
2022-12-16,0.87590451,1.40184780,0.70160754,0.93583631,1.05917992,0.98483918,1.35624074,1.00180589,1.06540208,1.05588732
2022-12-19,0.89831823,1.41689832,0.72089509,0.91618209,1.06204297,1.01436508,1.37653822,1.01276457,1.06154733,1.07477769
2022-12-20,0.85643996,1.45344956,0.74678647,0.94523567,1.08409727,1.02517931,1.51718475,1.02128799,1.06627250,1.08351802
2022-12-21,0.84641277,1.46721003,0.75287856,0.94352467,1.07922928,1.02934007,1.55006695,1.03042022,1.07236549,1.08267218
